,turno,FEN,a8_King_blanco,a8_King_negro,a8_Queen_blanco,a8_Queen_negro,a8_Rook_blanco,a8_Rook_negro,a8_Bishop_blanco,a8_Bishop_negro,a8_Knight_blanco,a8_Knight_negro,a8_Pawn_blanco,a8_Pawn_negro,b8_King_blanco,b8_King_negro,b8_Queen_blanco,b8_Queen_negro,b8_Rook_blanco,b8_Rook_negro,b8_Bishop_blanco,b8_Bishop_negro,b8_Knight_blanco,b8_Knight_negro,b8_Pawn_blanco,b8_Pawn_negro,c8_King_blanco,c8_King_negro,c8_Queen_blanco,c8_Queen_negro,c8_Rook_blanco,c8_Rook_negro,c8_Bishop_blanco,c8_Bishop_negro,c8_Knight_blanco,c8_Knight_negro,c8_Pawn_blanco,c8_Pawn_negro,d8_King_blanco,d8_King_negro,d8_Queen_blanco,d8_Queen_negro,d8_Rook_blanco,d8_Rook_negro,d8_Bishop_blanco,d8_Bishop_negro,d8_Knight_blanco,d8_Knight_negro,d8_Pawn_blanco,d8_Pawn_negro,e8_King_blanco,e8_King_negro,e8_Queen_blanco,e8_Queen_negro,e8_Rook_blanco,e8_Rook_negro,e8_Bishop_blanco,e8_Bishop_negro,e8_Knight_blanco,e8_Knight_negro,e8_Pawn_blanco,e8_Pawn_negro,f8_King_blanco,f8_King_negro,f8_Queen_blanco,f8_Queen_negro,f8_Rook_blanco,f8_Rook_negro,f8_Bishop_blanco,f8_Bishop_negro,f8_Knight_blanco,f8_Knight_negro,f8_Pawn_blanco,f8_Pawn_negro,g8_King_blanco,g8_King_negro,g8_Queen_blanco,g8_Queen_negro,g8_Rook_blanco,g8_Rook_negro,g8_Bishop_blanco,g8_Bishop_negro,g8_Knight_blanco,g8_Knight_negro,g8_Pawn_blanco,g8_Pawn_negro,h8_King_blanco,h8_King_negro,h8_Queen_blanco,h8_Queen_negro,h8_Rook_blanco,h8_Rook_negro,h8_Bishop_blanco,h8_Bishop_negro,h8_Knight_blanco,h8_Knight_negro,h8_Pawn_blanco,h8_Pawn_negro,a7_King_blanco,a7_King_negro,a7_Queen_blanco,a7_Queen_negro,a7_Rook_blanco,a7_Rook_negro,a7_Bishop_blanco,a7_Bishop_negro,a7_Knight_blanco,a7_Knight_negro,a7_Pawn_blanco,a7_Pawn_negro,b7_King_blanco,b7_King_negro,b7_Queen_blanco,b7_Queen_negro,b7_Rook_blanco,b7_Rook_negro,b7_Bishop_blanco,b7_Bishop_negro,b7_Knight_blanco,b7_Knight_negro,b7_Pawn_blanco,b7_Pawn_negro,c7_King_blanco,c7_King_negro,c7_Queen_blanco,c7_Queen_negro,c7_Rook_blanco,c7_Rook_negro,c7_Bishop_blanco,c7_Bishop_negro,c7_Knight_blanco,c7_Knight_negro,c7_Pawn_blanco,c7_Pawn_negro,d7_King_blanco,d7_King_negro,d7_Queen_blanco,d7_Queen_negro,d7_Rook_blanco,d7_Rook_negro,d7_Bishop_blanco,d7_Bishop_negro,d7_Knight_blanco,d7_Knight_negro,d7_Pawn_blanco,d7_Pawn_negro,e7_King_blanco,e7_King_negro,e7_Queen_blanco,e7_Queen_negro,e7_Rook_blanco,e7_Rook_negro,e7_Bishop_blanco,e7_Bishop_negro,e7_Knight_blanco,e7_Knight_negro,e7_Pawn_blanco,e7_Pawn_negro,f7_King_blanco,f7_King_negro,f7_Queen_blanco,f7_Queen_negro,f7_Rook_blanco,f7_Rook_negro,f7_Bishop_blanco,f7_Bishop_negro,f7_Knight_blanco,f7_Knight_negro,f7_Pawn_blanco,f7_Pawn_negro,g7_King_blanco,g7_King_negro,g7_Queen_blanco,g7_Queen_negro,g7_Rook_blanco,g7_Rook_negro,g7_Bishop_blanco,g7_Bishop_negro,g7_Knight_blanco,g7_Knight_negro,g7_Pawn_blanco,g7_Pawn_negro,h7_King_blanco,h7_King_negro,h7_Queen_blanco,h7_Queen_negro,h7_Rook_blanco,h7_Rook_negro,h7_Bishop_blanco,h7_Bishop_negro,h7_Knight_blanco,h7_Knight_negro,h7_Pawn_blanco,h7_Pawn_negro,a6_King_blanco,a6_King_negro,a6_Queen_blanco,a6_Queen_negro,a6_Rook_blanco,a6_Rook_negro,a6_Bishop_blanco,a6_Bishop_negro,a6_Knight_blanco,a6_Knight_negro,a6_Pawn_blanco,a6_Pawn_negro,b6_King_blanco,b6_King_negro,b6_Queen_blanco,b6_Queen_negro,b6_Rook_blanco,b6_Rook_negro,b6_Bishop_blanco,b6_Bishop_negro,b6_Knight_blanco,b6_Knight_negro,b6_Pawn_blanco,b6_Pawn_negro,c6_King_blanco,c6_King_negro,c6_Queen_blanco,c6_Queen_negro,c6_Rook_blanco,c6_Rook_negro,c6_Bishop_blanco,c6_Bishop_negro,c6_Knight_blanco,c6_Knight_negro,c6_Pawn_blanco,c6_Pawn_negro,d6_King_blanco,d6_King_negro,d6_Queen_blanco,d6_Queen_negro,d6_Rook_blanco,d6_Rook_negro,d6_Bishop_blanco,d6_Bishop_negro,d6_Knight_blanco,d6_Knight_negro,d6_Pawn_blanco,d6_Pawn_negro,e6_King_blanco,e6_King_negro,e6_Queen_blanco,e6_Queen_negro,e6_Rook_blanco,e6_Rook_negro,e6_Bishop_blanco,e6_Bishop_negro,e6_Knight_blanco,e6_Knight_negro,e6_Pawn_blanco,e6_Pawn_negro,f6_King_blanco,f6_King_negro,f6_Queen_blanco,f6_Queen_negro,f6_Rook_blanco,f6_Rook_negro,f6_Bishop_blanco,f6_Bishop_negro,f6_Knight_blanco,f6_Knight_negro,f6_Pawn_blanco,f6_Pawn_negro,g6_King_blanco,g6_King_negro,g6_Queen_blanco,g6_Queen_negro,g6_Rook_blanco,g6_Rook_negro,g6_Bishop_blanco,g6_Bishop_negro,g6_Knight_blanco,g6_Knight_negro,g6_Pawn_blanco,g6_Pawn_negro,h6_King_blanco,h6_King_negro,h6_Queen_blanco,h6_Queen_negro,h6_Rook_blanco,h6_Rook_negro,h6_Bishop_blanco,h6_Bishop_negro,h6_Knight_blanco,h6_Knight_negro,h6_Pawn_blanco,h6_Pawn_negro,a5_King_blanco,a5_King_negro,a5_Queen_blanco,a5_Queen_negro,a5_Rook_blanco,a5_Rook_negro,a5_Bishop_blanco,a5_Bishop_negro,a5_Knight_blanco,a5_Knight_negro,a5_Pawn_blanco,a5_Pawn_negro,b5_King_blanco,b5_King_negro,b5_Queen_blanco,b5_Queen_negro,b5_Rook_blanco,b5_Rook_negro,b5_Bishop_blanco,b5_Bishop_negro,b5_Knight_blanco,b5_Knight_negro,b5_Pawn_blanco,b5_Pawn_negro,c5_King_blanco,c5_King_negro,c5_Queen_blanco,c5_Queen_negro,c5_Rook_blanco,c5_Rook_negro,c5_Bishop_blanco,c5_Bishop_negro,c5_Knight_blanco,c5_Knight_negro,c5_Pawn_blanco,c5_Pawn_negro,d5_King_blanco,d5_King_negro,d5_Queen_blanco,d5_Queen_negro,d5_Rook_blanco,d5_Rook_negro,d5_Bishop_blanco,d5_Bishop_negro,d5_Knight_blanco,d5_Knight_negro,d5_Pawn_blanco,d5_Pawn_negro,e5_King_blanco,e5_King_negro,e5_Queen_blanco,e5_Queen_negro,e5_Rook_blanco,e5_Rook_negro,e5_Bishop_blanco,e5_Bishop_negro,e5_Knight_blanco,e5_Knight_negro,e5_Pawn_blanco,e5_Pawn_negro,f5_King_blanco,f5_King_negro,f5_Queen_blanco,f5_Queen_negro,f5_Rook_blanco,f5_Rook_negro,f5_Bishop_blanco,f5_Bishop_negro,f5_Knight_blanco,f5_Knight_negro,f5_Pawn_blanco,f5_Pawn_negro,g5_King_blanco,g5_King_negro,g5_Queen_blanco,g5_Queen_negro,g5_Rook_blanco,g5_Rook_negro,g5_Bishop_blanco,g5_Bishop_negro,g5_Knight_blanco,g5_Knight_negro,g5_Pawn_blanco,g5_Pawn_negro,h5_King_blanco,h5_King_negro,h5_Queen_blanco,h5_Queen_negro,h5_Rook_blanco,h5_Rook_negro,h5_Bishop_blanco,h5_Bishop_negro,h5_Knight_blanco,h5_Knight_negro,h5_Pawn_blanco,h5_Pawn_negro,a4_King_blanco,a4_King_negro,a4_Queen_blanco,a4_Queen_negro,a4_Rook_blanco,a4_Rook_negro,a4_Bishop_blanco,a4_Bishop_negro,a4_Knight_blanco,a4_Knight_negro,a4_Pawn_blanco,a4_Pawn_negro,b4_King_blanco,b4_King_negro,b4_Queen_blanco,b4_Queen_negro,b4_Rook_blanco,b4_Rook_negro,b4_Bishop_blanco,b4_Bishop_negro,b4_Knight_blanco,b4_Knight_negro,b4_Pawn_blanco,b4_Pawn_negro,c4_King_blanco,c4_King_negro,c4_Queen_blanco,c4_Queen_negro,c4_Rook_blanco,c4_Rook_negro,c4_Bishop_blanco,c4_Bishop_negro,c4_Knight_blanco,c4_Knight_negro,c4_Pawn_blanco,c4_Pawn_negro,d4_King_blanco,d4_King_negro,d4_Queen_blanco,d4_Queen_negro,d4_Rook_blanco,d4_Rook_negro,d4_Bishop_blanco,d4_Bishop_negro,d4_Knight_blanco,d4_Knight_negro,d4_Pawn_blanco,d4_Pawn_negro,e4_King_blanco,e4_King_negro,e4_Queen_blanco,e4_Queen_negro,e4_Rook_blanco,e4_Rook_negro,e4_Bishop_blanco,e4_Bishop_negro,e4_Knight_blanco,e4_Knight_negro,e4_Pawn_blanco,e4_Pawn_negro,f4_King_blanco,f4_King_negro,f4_Queen_blanco,f4_Queen_negro,f4_Rook_blanco,f4_Rook_negro,f4_Bishop_blanco,f4_Bishop_negro,f4_Knight_blanco,f4_Knight_negro,f4_Pawn_blanco,f4_Pawn_negro,g4_King_blanco,g4_King_negro,g4_Queen_blanco,g4_Queen_negro,g4_Rook_blanco,g4_Rook_negro,g4_Bishop_blanco,g4_Bishop_negro,g4_Knight_blanco,g4_Knight_negro,g4_Pawn_blanco,g4_Pawn_negro,h4_King_blanco,h4_King_negro,h4_Queen_blanco,h4_Queen_negro,h4_Rook_blanco,h4_Rook_negro,h4_Bishop_blanco,h4_Bishop_negro,h4_Knight_blanco,h4_Knight_negro,h4_Pawn_blanco,h4_Pawn_negro,a3_King_blanco,a3_King_negro,a3_Queen_blanco,a3_Queen_negro,a3_Rook_blanco,a3_Rook_negro,a3_Bishop_blanco,a3_Bishop_negro,a3_Knight_blanco,a3_Knight_negro,a3_Pawn_blanco,a3_Pawn_negro,b3_King_blanco,b3_King_negro,b3_Queen_blanco,b3_Queen_negro,b3_Rook_blanco,b3_Rook_negro,b3_Bishop_blanco,b3_Bishop_negro,b3_Knight_blanco,b3_Knight_negro,b3_Pawn_blanco,b3_Pawn_negro,c3_King_blanco,c3_King_negro,c3_Queen_blanco,c3_Queen_negro,c3_Rook_blanco,c3_Rook_negro,c3_Bishop_blanco,c3_Bishop_negro,c3_Knight_blanco,c3_Knight_negro,c3_Pawn_blanco,c3_Pawn_negro,d3_King_blanco,d3_King_negro,d3_Queen_blanco,d3_Queen_negro,d3_Rook_blanco,d3_Rook_negro,d3_Bishop_blanco,d3_Bishop_negro,d3_Knight_blanco,d3_Knight_negro,d3_Pawn_blanco,d3_Pawn_negro,e3_King_blanco,e3_King_negro,e3_Queen_blanco,e3_Queen_negro,e3_Rook_blanco,e3_Rook_negro,e3_Bishop_blanco,e3_Bishop_negro,e3_Knight_blanco,e3_Knight_negro,e3_Pawn_blanco,e3_Pawn_negro,f3_King_blanco,f3_King_negro,f3_Queen_blanco,f3_Queen_negro,f3_Rook_blanco,f3_Rook_negro,f3_Bishop_blanco,f3_Bishop_negro,f3_Knight_blanco,f3_Knight_negro,f3_Pawn_blanco,f3_Pawn_negro,g3_King_blanco,g3_King_negro,g3_Queen_blanco,g3_Queen_negro,g3_Rook_blanco,g3_Rook_negro,g3_Bishop_blanco,g3_Bishop_negro,g3_Knight_blanco,g3_Knight_negro,g3_Pawn_blanco,g3_Pawn_negro,h3_King_blanco,h3_King_negro,h3_Queen_blanco,h3_Queen_negro,h3_Rook_blanco,h3_Rook_negro,h3_Bishop_blanco,h3_Bishop_negro,h3_Knight_blanco,h3_Knight_negro,h3_Pawn_blanco,h3_Pawn_negro,a2_King_blanco,a2_King_negro,a2_Queen_blanco,a2_Queen_negro,a2_Rook_blanco,a2_Rook_negro,a2_Bishop_blanco,a2_Bishop_negro,a2_Knight_blanco,a2_Knight_negro,a2_Pawn_blanco,a2_Pawn_negro,b2_King_blanco,b2_King_negro,b2_Queen_blanco,b2_Queen_negro,b2_Rook_blanco,b2_Rook_negro,b2_Bishop_blanco,b2_Bishop_negro,b2_Knight_blanco,b2_Knight_negro,b2_Pawn_blanco,b2_Pawn_negro,c2_King_blanco,c2_King_negro,c2_Queen_blanco,c2_Queen_negro,c2_Rook_blanco,c2_Rook_negro,c2_Bishop_blanco,c2_Bishop_negro,c2_Knight_blanco,c2_Knight_negro,c2_Pawn_blanco,c2_Pawn_negro,d2_King_blanco,d2_King_negro,d2_Queen_blanco,d2_Queen_negro,d2_Rook_blanco,d2_Rook_negro,d2_Bishop_blanco,d2_Bishop_negro,d2_Knight_blanco,d2_Knight_negro,d2_Pawn_blanco,d2_Pawn_negro,e2_King_blanco,e2_King_negro,e2_Queen_blanco,e2_Queen_negro,e2_Rook_blanco,e2_Rook_negro,e2_Bishop_blanco,e2_Bishop_negro,e2_Knight_blanco,e2_Knight_negro,e2_Pawn_blanco,e2_Pawn_negro,f2_King_blanco,f2_King_negro,f2_Queen_blanco,f2_Queen_negro,f2_Rook_blanco,f2_Rook_negro,f2_Bishop_blanco,f2_Bishop_negro,f2_Knight_blanco,f2_Knight_negro,f2_Pawn_blanco,f2_Pawn_negro,g2_King_blanco,g2_King_negro,g2_Queen_blanco,g2_Queen_negro,g2_Rook_blanco,g2_Rook_negro,g2_Bishop_blanco,g2_Bishop_negro,g2_Knight_blanco,g2_Knight_negro,g2_Pawn_blanco,g2_Pawn_negro,h2_King_blanco,h2_King_negro,h2_Queen_blanco,h2_Queen_negro,h2_Rook_blanco,h2_Rook_negro,h2_Bishop_blanco,h2_Bishop_negro,h2_Knight_blanco,h2_Knight_negro,h2_Pawn_blanco,h2_Pawn_negro,a1_King_blanco,a1_King_negro,a1_Queen_blanco,a1_Queen_negro,a1_Rook_blanco,a1_Rook_negro,a1_Bishop_blanco,a1_Bishop_negro,a1_Knight_blanco,a1_Knight_negro,a1_Pawn_blanco,a1_Pawn_negro,b1_King_blanco,b1_King_negro,b1_Queen_blanco,b1_Queen_negro,b1_Rook_blanco,b1_Rook_negro,b1_Bishop_blanco,b1_Bishop_negro,b1_Knight_blanco,b1_Knight_negro,b1_Pawn_blanco,b1_Pawn_negro,c1_King_blanco,c1_King_negro,c1_Queen_blanco,c1_Queen_negro,c1_Rook_blanco,c1_Rook_negro,c1_Bishop_blanco,c1_Bishop_negro,c1_Knight_blanco,c1_Knight_negro,c1_Pawn_blanco,c1_Pawn_negro,d1_King_blanco,d1_King_negro,d1_Queen_blanco,d1_Queen_negro,d1_Rook_blanco,d1_Rook_negro,d1_Bishop_blanco,d1_Bishop_negro,d1_Knight_blanco,d1_Knight_negro,d1_Pawn_blanco,d1_Pawn_negro,e1_King_blanco,e1_King_negro,e1_Queen_blanco,e1_Queen_negro,e1_Rook_blanco,e1_Rook_negro,e1_Bishop_blanco,e1_Bishop_negro,e1_Knight_blanco,e1_Knight_negro,e1_Pawn_blanco,e1_Pawn_negro,f1_King_blanco,f1_King_negro,f1_Queen_blanco,f1_Queen_negro,f1_Rook_blanco,f1_Rook_negro,f1_Bishop_blanco,f1_Bishop_negro,f1_Knight_blanco,f1_Knight_negro,f1_Pawn_blanco,f1_Pawn_negro,g1_King_blanco,g1_King_negro,g1_Queen_blanco,g1_Queen_negro,g1_Rook_blanco,g1_Rook_negro,g1_Bishop_blanco,g1_Bishop_negro,g1_Knight_blanco,g1_Knight_negro,g1_Pawn_blanco,g1_Pawn_negro,h1_King_blanco,h1_King_negro,h1_Queen_blanco,h1_Queen_negro,h1_Rook_blanco,h1_Rook_negro,h1_Bishop_blanco,h1_Bishop_negro,h1_Knight_blanco,h1_Knight_negro,h1_Pawn_blanco,h1_Pawn_negro,enroque_rey_blancas,enroque_dama_blancas,enroque_rey_negras,enroque_dama_negras,material_blanco,material_negro,cantidad_movimientos_posibles,centro_blancas,centro_negras,seguridad_jaque
0,1,r1bqkbnr/pppppppp/2n5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 2 2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,39,39,1,22,0,0,0
1,1,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3p4/2PB1N2/PP3PPP/RNBQK2R w KQkq - 0 7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,39,38,1,43,3,2,0
2,1,2r1kbnr/ppqb1ppp/2n1p3/3pP3/8/1NPB1N2/P4PPP/R1BQ1RK1 w k - 1 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,37,0,40,4,1,0
